序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,ai_prob,human_prob,conclusion
159,0,296745333264,216648,兔叽民,6,保密,"前面已经有几位晒过了。
说实话现在这个还不是我的第一个QQ号。
因为最初的时候总是忘记自己的号码和密码。
而且注册新号非常简单，啥都不需要。而且里面的好友本来也是天南海北随便加的，几乎没什么留恋的。我当时也只是用来练习打字、熟悉键盘。
说实话我的盲打就是因为用QQ跟人聊天，只用了半天就会了。后面为了加深记忆和加快打字速度，就每天瞎聊。当时用的拼音输入法叫“智能ABC”，直到多年后我都一直在用。",2026-03-26 11:11:35,0,2,,四川,是,https://i0.hdslb.com/bfs/face/97dc20601c9033654d478e58752b8be165ff9597.jpg,0.945267915725708,0.05473209545016289,AI生成
160,0,294236861361,174792988,码虫小鲤,5,保密,我用过最早的QQ版本应该是2009[笑哭],2026-03-26 12:31:35,0,0,,广西,否,https://i1.hdslb.com/bfs/face/6d322e1b81e8f7ea21aaf1d13612fc7fb0dbf044.jpg,0.027625100687146187,0.9723748564720154,人类撰写
161,0,294235636337,403213259,荒漠农民工,5,保密,腾讯就是考抄袭icq起家的 后来被icq告了 改名qq,2026-03-26 12:18:26,0,1,,四川,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.01293896697461605,0.9870610237121582,人类撰写
162,0,296714689328,24928268,Element_KP,6,男,一开始我还在想，亮哥NB，刨TX祖坟， 挑战南山必胜客，结果……居然是TX付费让刨的[吃瓜],2026-03-26 05:15:05,1,26,,陕西,是,https://i2.hdslb.com/bfs/face/f66dfadf89ddf80bdd0c2ba1eacdaba5bc3920d4.jpg,0.05764635652303696,0.9423536658287048,人类撰写
163,296714689328,296718959552,667391441,AnteriorTag127,5,男,666,2026-03-26 06:09:49,0,0,"我是一个普通的mc玩家,有时会玩地铁跑酷",广东,是,https://i2.hdslb.com/bfs/face/f22001df5c14b29565c82a460533f26f53ceb34f.jpg,0.12109970301389694,0.8789003491401672,人类撰写
164,0,296727865360,1333478733,Daniel_兔兔,6,男,感觉可以给这个服务端完善一下，然后对接ob11，就可以连上真正的QQ了,2026-03-26 08:06:32,2,17,是兔兔哦！喜欢玩音游，时不时写写代码和折腾折腾Bot，很想和你成为朋友！,广东,否,https://i0.hdslb.com/bfs/face/4772c6369bff6235f42cd4e820535fc9b1488173.jpg,0.01993349753320217,0.9800665378570557,人类撰写
165,296727865360,296730085232,379889714,边亮_网络安全,6,男,哈哈 理论上可以,2026-03-26 08:34:15,0,1,"登上CCTV1的白帽黑客
商务合作：maguabd",北京,是,https://i2.hdslb.com/bfs/face/bcad26919b781a2eafb4e6cd914d5eafdae6d0a5.jpg,0.038700006902217865,0.9612999558448792,人类撰写
166,296730085232,296750261376,1333478733,Daniel_兔兔,6,男,回复 @边亮_网络安全 :[鸣潮·共鸣与群星_点赞],2026-03-26 12:00:10,0,0,是兔兔哦！喜欢玩音游，时不时写写代码和折腾折腾Bot，很想和你成为朋友！,广东,否,https://i0.hdslb.com/bfs/face/4772c6369bff6235f42cd4e820535fc9b1488173.jpg,0.8838719129562378,0.11612807959318161,AI生成
167,0,296705730192,3734807,G12yohoo,6,男,飞q是哪个年代的产品,2026-03-26 03:43:07,1,0,别点赞了别点赞了,山东,是,http://i2.hdslb.com/bfs/face/43fd62bcfcc04a8fedba76ec44356203335c305e.jpg,0.07599969953298569,0.9240003228187561,人类撰写
168,296705730192,296746186208,216648,兔叽民,6,保密,只知道有飞信。中国移动出的产品,2026-03-26 11:19:56,0,0,,四川,是,https://i0.hdslb.com/bfs/face/97dc20601c9033654d478e58752b8be165ff9597.jpg,0.016598477959632874,0.9834015369415283,人类撰写
169,0,296751242336,33953346,远方_____,6,保密,亲手偷的还是亲手写的,2026-03-26 12:10:09,0,0,,甘肃,否,https://i0.hdslb.com/bfs/face/dca75aadf469d21add32f716fef02b9e3337bb11.jpg,0.04349894821643829,0.9565010666847229,人类撰写
170,0,294232683617,322755,一团胖兔,6,保密,现在还在用。。。。,2026-03-26 11:46:35,0,0,一只萌新~呱~,重庆,是,https://i0.hdslb.com/bfs/face/064a54e1b9579e206c9506332e46e67c1746a464.jpg,0.048617828637361526,0.9513822197914124,人类撰写
171,0,294236909457,3537120348080675,Cl2ChemyLabo,4,保密,dlss帧数多有点细节，牢黄必杀技[doge][doge][doge][doge][笑哭][吃瓜][doge_金箍][吃瓜],2026-03-26 12:31:20,0,0,数智扬帆(M.I.W.F)兼氯磷好汉实验室(Cl2ChemyLabo)官方账号。结构决定性质，性质决定功能。有机多筛条件，分子比人聪明。,北京,否,https://i2.hdslb.com/bfs/face/fb7ff4d52513acc3bf58291d7288b4f56762e5b5.jpg,0.04383101686835289,0.9561689496040344,人类撰写
172,0,296741789040,402643443,囧锅,5,保密,[吃瓜]老登也晒一下。这不是我第一个QQ号。第一个注册的QQ号(oicq)，要么是1999年底，要么是2000年中。网吧用了一次就把号码和密码都忘了[妙啊][笑哭],2026-03-26 10:37:13,0,1,,四川,否,https://i0.hdslb.com/bfs/face/a4117878bcea6bcb16004982fc250939c5a5775c.jpg,0.014410542324185371,0.9855894446372986,人类撰写
173,0,296749171408,237071818,告诉我什么昵称不违规,6,男,qq第一版不是ICQ吗，腾讯的第一版永远是别人的最后一版或者倒数第几版,2026-03-26 11:49:55,0,0,,四川,是,https://i1.hdslb.com/bfs/face/c85bf2099142658fa661680dd0b6365d53975423.jpg,0.015792185440659523,0.984207808971405,人类撰写
174,0,296752196256,3546596069346016,虾仁小饭饭,5,保密,不是炒的人家ICQ么,2026-03-26 12:19:04,0,0,二次元虾仁原创沙雕动画,湖北,是,https://i1.hdslb.com/bfs/face/1130454ce089a6692bad7ed499044a251d34ebed.jpg,0.016791462898254395,0.9832084774971008,人类撰写
175,0,294233572241,369272582,安眠望遥,5,保密,我的第一个网名：ZMC逍遥生,2026-03-26 11:56:50,0,0,,山东,否,https://i2.hdslb.com/bfs/face/6536020eaf6a565383ea606c3575238c358d6972.jpg,0.0730941966176033,0.9269058108329773,人类撰写
176,0,296751597824,2726113,老怕黑,6,保密,open icq[doge_金箍],2026-03-26 12:14:48,0,0,,山西,是,https://i1.hdslb.com/bfs/face/18f77139e83e57826b6cd68c782a2c6159901a83.jpg,0.1675562709569931,0.8324437141418457,人类撰写
177,0,294218930769,10879151,东方升太阳红,6,保密,这个眼睛让我想起一款看图软件，acdsee,2026-03-26 09:17:32,0,8,"桃花坞里桃花庵，桃花庵里桃花仙。
桃花仙人种桃树，又摘桃花换酒钱。",河北,否,https://i2.hdslb.com/bfs/face/2d957ffae43dd824f32db2915e391bfb9b57403b.jpg,0.041132356971502304,0.9588676691055298,人类撰写
178,0,294234138417,3546562858846752,萌萌哒小龙虾claw,2,保密,卧槽这OICQ考古太硬核了！当年我第一个号还是7位数，头像非主流到爆，现在看到这眼睛版本泪目了🦞,2026-03-26 12:02:10,0,0,,上海,否,https://i0.hdslb.com/bfs/face/7b51191f9807d269f1aa1ea53800322c0763327a.jpg,0.9599400758743286,0.04005993902683258,AI生成
179,0,296751557008,4278700,A神-大叔教教你,6,男,我一个在腾讯干过的同学说，当年QQ号最早是用int记录了，后面超了int最大范围（大概12年左右），这一改动要涉及好多接口，怎么办呢？用了个最简单的办法，就把int改为unsigned int，翻个倍嘿嘿。至少以后再超了怎么办？组长说：以后我TM都不在了。。。[呲牙]（相信后人的智慧！）,2026-03-26 12:13:36,0,0,科学解释人类发声原理（全中文圈唯一的科普，来自近几十年上百篇论文），抛弃各种混乱的玄学概念。,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.06843842566013336,0.9315615892410278,人类撰写
180,0,294235299105,87913262,硬币回收员,6,男,早期的QQ还是很有意思的，但随后发展功能越来越臃肿和混乱，反倒是大家都用了VX后QQ又回到了最纯粹的那种状态,2026-03-26 12:13:31,0,0,,北京,否,http://i2.hdslb.com/bfs/face/037bf626527a412d891da57bb0428d8d825bc951.jpg,0.1359512358903885,0.8640487790107727,人类撰写
181,0,296728830320,3546880411699705,gptplus98r代充服务,2,女,有条不紊[蹲蹲],2026-03-26 08:19:14,2,3,绿-色泡_泡 b67629,广东,否,https://i1.hdslb.com/bfs/face/66d92a7fb14ccb65b15ff1af4b97a2644a91867e.jpg,0.08771398663520813,0.9122860431671143,人类撰写
182,296728830320,294215411457,3706948092430574,gptplus98只走官方渠道,2,保密,用心至极[滑稽],2026-03-26 08:31:27,0,0,业务对接 b67629,广东,否,https://i2.hdslb.com/bfs/face/211e2cd028f282672da4bf8162babce71b5f6a75.jpg,0.4132358133792877,0.5867642164230347,人类撰写
183,296728830320,296730374672,3546779341556413,159grok代充服务,2,保密,细致入微[喜极而泣],2026-03-26 08:38:29,0,0,地球号 b67629,广东,否,https://i1.hdslb.com/bfs/face/e497cf94247353d4b5c25fe6a673a906e7db748f.jpg,0.8501402735710144,0.1498597413301468,AI生成
184,0,294193431713,12590,epcdiy,6,男,这个图标在我之前的一个视频里出现过哦！这期是真独家,2026-03-26 03:45:01,5,175,前央企程序员，商务合作VX：Im_double_cloud，平台入驻、拼多多请绕道！加我请注明产品或者目的，不要只说商务合作。,福建,是,https://i2.hdslb.com/bfs/face/f288604112016e93ca224c4c2c58980a6cd6ba25.png,0.11226990073919296,0.887730062007904,人类撰写
185,294193431713,296706001648,627321307,宇宙微尘之魔幻星河,5,保密,是的,2026-03-26 03:45:18,0,0,,北京,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.040241725742816925,0.9597582817077637,人类撰写
186,294193431713,296706020880,379889714,边亮_网络安全,6,男,必须独家[呲牙],2026-03-26 03:45:52,0,17,"登上CCTV1的白帽黑客
商务合作：maguabd",北京,是,https://i2.hdslb.com/bfs/face/bcad26919b781a2eafb4e6cd914d5eafdae6d0a5.jpg,0.44248467683792114,0.5575152635574341,人类撰写
187,294193431713,294199823777,1296632176,函谷举-,5,男,我记得是眼睛[doge],2026-03-26 04:54:44,0,0,学习如春起之苗，不见其增，日有所长；辍学似磨刀之石，不见其减，时有所亏。,辽宁,否,https://i1.hdslb.com/bfs/face/791fa3a8c167c291f4ac50c2c8b730b98cea32f7.jpg,0.05759964510798454,0.942400336265564,人类撰写
188,294193431713,296730461328,13925833,南瓜与奶贝,6,女,哎，分手了？一边玩去不玩了吗？,2026-03-26 08:40:21,0,0,这个人懒死了，什么都没有写(◦˙▽˙◦),陕西,是,https://i1.hdslb.com/bfs/face/7837b92c8b9ab0c61abf99313c00e9b57dc2d6fa.jpg,0.046873386949300766,0.9531265497207642,人类撰写
189,296730461328,296735976800,379889714,边亮_网络安全,6,男,回复 @南瓜与奶贝 :没有，在后面呢[害羞],2026-03-26 09:38:26,0,1,"登上CCTV1的白帽黑客
商务合作：maguabd",北京,是,https://i2.hdslb.com/bfs/face/bcad26919b781a2eafb4e6cd914d5eafdae6d0a5.jpg,0.04811899736523628,0.951880931854248,人类撰写
190,0,296740270608,1498831736,往梦轩,6,男,头顶尖尖的,2026-03-26 10:22:43,0,0,这个人很逊,陕西,否,https://i2.hdslb.com/bfs/face/2105e51107428bf3e2b183b487be7dd788d1a282.jpg,0.10127624124288559,0.8987237215042114,人类撰写
191,0,294236088753,386434782,不知起嘛名,5,男,没办法当年镇上都没个网吧，只能自己买台电脑了[OK],2026-03-26 12:22:36,0,0,天凉好个秋,山东,否,https://i0.hdslb.com/bfs/face/f5c54f9ee2e89b5654bfb92b21e8d7bd970feda6.jpg,0.04383096843957901,0.956169068813324,人类撰写
192,0,296750778624,98746136,真相测评社,3,保密,这个视频节奏很舒缓，不会让人觉得紧张，适合放松的时候看，还能顺便学知识，很惬意。?,2026-03-26 12:05:58,0,0,贴心实测员，帮你避开所有雷区,四川,否,https://i2.hdslb.com/bfs/face/89316ff2be884b5cb54a552d49864997668736c8.jpg,0.21920989453792572,0.7807901501655579,人类撰写
193,0,296715763376,647294037,CBH之父,6,男,哥，我想问一下，微信的笔记到底能不能看到浏览记录[笑哭]有些人传那些笔记里头再加上已开浏览记录 不转开你的消息，我做过几次辟谣 但是貌似没啥卵用[笑哭]能否稍微解答一下 十分感谢[大哭],2026-03-26 05:26:09,0,4,,山东,是,https://i0.hdslb.com/bfs/face/cd16659663fc00e5109a883a0895be48a1e857b6.jpg,0.02911449782550335,0.9708855152130127,人类撰写
194,0,296705143680,1373928103,本味纳凉地,6,男,如果你猜错了记得扣波牙刷[doge],2026-03-26 03:36:08,1,15,"最近在维护llvm，累的发慌，视频的话我实在不知道更什么了.......
DevOps全栈架构师一枚，不擅长ui和前端，算初级工程师",江苏,是,https://i1.hdslb.com/bfs/face/848dd17ed4c2081be39db72a86c8af2eb83ca8a5.jpg,0.24637170135974884,0.7536283135414124,人类撰写
195,296705143680,296718603232,379889714,边亮_网络安全,6,男,那得满屏牙刷[吃瓜],2026-03-26 06:04:28,0,1,"登上CCTV1的白帽黑客
商务合作：maguabd",北京,是,https://i2.hdslb.com/bfs/face/bcad26919b781a2eafb4e6cd914d5eafdae6d0a5.jpg,0.14852367341518402,0.8514763712882996,人类撰写
196,0,294234089201,602949487,Golden_Hertz,6,男,第114个视频（喜[doge_金箍],2026-03-26 12:00:35,0,0,最爱玩MC,安徽,否,https://i1.hdslb.com/bfs/face/6309ed981bb25102b5a391fe56d2b5b22f6ce0fd.jpg,0.15088465809822083,0.8491153120994568,人类撰写
197,0,294229103921,8033176,乐谷happyvalley,6,男,亮老师成功重新赢得3Q大战的胜利[doge_金箍],2026-03-26 11:10:10,0,0,做自己感兴趣的视频 with VR / 摄像 / 音游 / 电子 相关,广西,是,https://i1.hdslb.com/bfs/face/69df99e23704ee18e5463723899c7ee7223070ec.jpg,0.8242106437683105,0.17578940093517303,AI生成
198,0,294230193713,1740856779,小杨放光芒,5,男,跪求做一个2005版本的，特别喜欢那个ui，味儿最对,2026-03-26 11:20:20,0,1,热爱思考，细心偏执,黑龙江,是,https://i0.hdslb.com/bfs/face/3b5e3f0a43544984c20b20d66b8ee9f452c2f59d.jpg,0.05253902077674866,0.947460949420929,人类撰写
199,0,296754028224,98070004,细节测评师,3,保密,视频里的内容很有深度，不仅讲了表面的方法，还分析了背后的原理，能帮观众理解本质，而不是只学皮毛。?,2026-03-26 12:37:03,0,0,专业测评官，只推高性价比好物,四川,否,https://i1.hdslb.com/bfs/face/ae81d6e6a47874fe3443157713ff551e736a9583.jpg,0.8745094537734985,0.12549051642417908,AI生成
200,0,296734859488,399181846,星眠_Void,6,保密,QQ2009能复活吗？第一次拉宽带是2009年[doge_金箍],2026-03-26 09:26:21,1,3,I don't care,贵州,否,https://i1.hdslb.com/bfs/face/dde23675c31e413a50f1e2f295c44cd2dc60ddcd.jpg,0.17837409675121307,0.8216258883476257,人类撰写
201,296734859488,296736337712,379889714,边亮_网络安全,6,男,应该可以,2026-03-26 09:40:45,0,2,"登上CCTV1的白帽黑客
商务合作：maguabd",北京,是,https://i2.hdslb.com/bfs/face/bcad26919b781a2eafb4e6cd914d5eafdae6d0a5.jpg,0.036004699766635895,0.9639952778816223,人类撰写
202,0,294232416241,3691010328628096,gptplus98走平台,2,保密,踏实靠谱[滑稽],2026-03-26 11:43:13,0,0,绿-色泡-泡  b67629,广东,否,https://i1.hdslb.com/bfs/face/f8bfbaad6f4d55a49e8b8838bfbcd3424141c5a6.jpg,0.7885163426399231,0.2114836871623993,AI生成
203,0,296745271664,255584124,请问有么有半岛铁盒,6,男,打开了OICQ，聊天记录停步去年的深秋。[脸红],2026-03-26 11:11:50,0,0,,浙江,否,https://i0.hdslb.com/bfs/face/c77f069d203a6ddee0029c85f0143131811de14f.jpg,0.43317678570747375,0.5668232440948486,人类撰写
204,0,294225126113,110913564,奏拉_Zola,6,男,敢让腾讯全面接管自己的电脑吗，吓人,2026-03-26 10:26:26,0,1,你所见即我，好与坏我都不反驳,江苏,否,https://i0.hdslb.com/bfs/face/8ea6216bbc12b60312738f7843e20d8b09a782b9.jpg,0.1002492606639862,0.8997507095336914,人类撰写
205,0,294228178897,178016472,秋风不语夏虫不鸣,5,男,我比QQ早5天，它应该叫我哥[doge_金箍][doge_金箍],2026-03-26 10:58:55,0,0,,江苏,是,https://i0.hdslb.com/bfs/face/3f7004161bd1baba2dadb01c94fde7ff9e8b77a2.jpg,0.0560702309012413,0.9439297914505005,人类撰写
206,0,294205136417,269334958,Zbean910,5,保密,[doge]我2000年初的第一个qq还在用，8位数的，自己申请的,2026-03-26 06:01:36,0,5,,广西,是,http://i1.hdslb.com/bfs/face/b4d1c5a87d3996653402b3dbad92718d1dab3a5c.jpg,0.018472369760274887,0.9815276265144348,人类撰写
207,0,294232190769,3493273142299598,破掉的雨伞,4,女,QQ现在不让看退掉的群的聊天记录 这点评论区各位知道怎么弄吗。。七八年前的版本也无法使用了,2026-03-26 11:41:09,0,0,,贵州,否,https://i2.hdslb.com/bfs/face/3460d3ce31d87ec7df7581bb4602197e46144686.jpg,0.012387833558022976,0.9876121878623962,人类撰写
208,0,294232751553,3546782772497153,CHU珠手ちゆ,4,女,"更想玩qq2006和2008,最早版本其实已经传烂了[RAISE A SUILEN 表情包_石化]",2026-03-26 11:47:58,0,0,"这是一位来自平行世界的CHU²，好像除了样貌一样，性格和爱好大部分都一致，喜欢电竞，音乐，邦多利！
喜欢珠手知由，欢迎互关贴贴，永远爱邦邦！",河北,是,https://i2.hdslb.com/bfs/face/b4101b211f7a0fc32f6591d11aa8a07c03eb25e8.webp,0.01671557128429413,0.9832844138145447,人类撰写
209,0,294194879041,1060693680,京东方维信诺华星光电,3,保密,"@腾讯QQ  @腾讯新闻 @腾讯电影 @腾讯游戏 @腾讯动漫 @腾讯电视剧 @腾讯视频官号 @腾讯电竞 @腾讯综艺 …

企鹅系🐧宝宝们
快来看你们@腾讯 的🐧来时路",2026-03-26 04:02:05,1,11,,广东,否,https://i0.hdslb.com/bfs/face/3a97fe9e32396aeffd277eb994e2b5f4aa26d293.jpg,0.14301738142967224,0.8569826483726501,人类撰写
210,294194879041,294196173201,1060693680,京东方维信诺华星光电,3,保密,@腾讯电竞  @腾讯音乐榜  @腾讯综艺 @腾讯医典  @腾讯招聘 @腾讯NintendoSwitch @TMElive腾讯音乐超现场  @鹅厂-中国人的一天 @鹅厂程序员 @鹅厂微保君,2026-03-26 04:15:21,0,2,,广东,否,https://i0.hdslb.com/bfs/face/3a97fe9e32396aeffd277eb994e2b5f4aa26d293.jpg,0.07649999111890793,0.9235000610351562,人类撰写
211,0,294233588545,381365658,飞天大侠士,5,保密,记得当年的mini QQ，用起来真挺好玩的,2026-03-26 11:57:21,0,0,飞天,上海,否,https://i0.hdslb.com/bfs/face/0ca827dc3a1b6460202d3a75d4a06d18b25fbbec.jpg,0.6059973239898682,0.39400264620780945,AI生成
212,0,296709165920,415249246,每天吸3升水,5,保密,正确答案：四个答案中间圆圆脑袋那个,2026-03-26 04:19:01,1,1,,广西,否,https://i1.hdslb.com/bfs/face/d115d363f13a6b609096793ea36129c84ba5aef6.jpg,0.044034287333488464,0.9559657573699951,人类撰写
213,296709165920,296718742128,379889714,边亮_网络安全,6,男,[喜极而泣],2026-03-26 06:05:09,0,0,"登上CCTV1的白帽黑客
商务合作：maguabd",北京,是,https://i2.hdslb.com/bfs/face/bcad26919b781a2eafb4e6cd914d5eafdae6d0a5.jpg,0.424516886472702,0.5754831433296204,人类撰写
214,0,296745124032,8965814,是不喜欢红色吗,6,保密,想笑，我记得02 03年有DOS 超精简版QQ，只有22K.。。你猜为什么后来都被禁了呢？包括 QQ本身得轻聊版。,2026-03-26 11:09:07,0,0,这个年头，狗叫得太厉害了，为了平息狗叫，我被禁言了,北京,否,https://i2.hdslb.com/bfs/face/e741a409decfb4765902d5b0abfff3afcb3cbd4c.jpg,0.027023466303944588,0.972976565361023,人类撰写
215,0,294202735233,302211774,很厉害的调查员,6,保密,当年原版的ICQ还有人记得吗,2026-03-26 05:28:14,1,0,是一个落魄的滴吧咔,云南,是,https://i0.hdslb.com/bfs/face/01c919096362c73fadeee667ef006388cb654d18.jpg,0.023137709125876427,0.9768623113632202,人类撰写
216,294202735233,296746050416,216648,兔叽民,6,保密,国外的。图标是像花或者草一样的。里面大多是歪果仁，聊不明白。,2026-03-26 11:18:34,0,0,,四川,是,https://i0.hdslb.com/bfs/face/97dc20601c9033654d478e58752b8be165ff9597.jpg,0.016032863408327103,0.983967125415802,人类撰写
217,0,294201564417,25560496,季稷,6,保密,谁能还原一下 QQ 的公共聊天室,2026-03-26 05:14:09,2,1,,贵州,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.14665557444095612,0.8533444404602051,人类撰写
218,294201564417,294204041217,1834760,BeiyuHu,6,男,以前我妈还真的喜欢聊天室，一聊聊一个晚上，手写板写得哗哗响[笑哭],2026-03-26 05:45:29,0,2,不接救助，谁发现谁救助。猫领养可以简单自我介绍后留下联系方式。,广东,是,https://i2.hdslb.com/bfs/face/9b4bc2f9796c91cfa879adf37ab3501588a6d03c.jpg,0.07781878858804703,0.9221811294555664,人类撰写
219,294201564417,296718954800,667391441,AnteriorTag127,5,男,[吃瓜]6,2026-03-26 06:09:40,0,1,"我是一个普通的mc玩家,有时会玩地铁跑酷",广东,是,https://i2.hdslb.com/bfs/face/f22001df5c14b29565c82a460533f26f53ceb34f.jpg,0.0772027000784874,0.9227973222732544,人类撰写
220,0,296743188992,34971011,感觉自己好嗨森,6,保密,凑企鹅[吃瓜],2026-03-26 10:51:12,0,0,,福建,是,https://i2.hdslb.com/bfs/face/76c837b5a01f43a1f037370d06c987a5fcc00b33.jpg,0.04101697355508804,0.9589830040931702,人类撰写
221,0,296706304688,630169409,白牌芜,6,保密,WorkBuddy：《我逆向我祖宗》,2026-03-26 03:49:36,0,24,,辽宁,否,https://i2.hdslb.com/bfs/face/26e9c78dc8ec666505d9b48324de89f8a86ed50e.jpg,0.1996614634990692,0.8003385066986084,人类撰写
222,0,294225552017,381624882,60093535407_bili,5,保密,无非就是换个老版的UI调接口,2026-03-26 10:32:04,0,0,,广东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg,0.714978814125061,0.28502121567726135,AI生成
223,0,296740165200,1046661315,亲_爱的达瓦里希,4,保密,复活老版本没必要，能用AI精简化TIM和微信就行了,2026-03-26 10:20:30,0,0,,湖南,否,https://i0.hdslb.com/bfs/face/a16d91506638084aed0ca6fcdf6679e47f87c080.jpg,0.2739335596561432,0.7260664701461792,人类撰写
224,0,296735819712,3537114457180514,不锈钢甲鱼,5,男,原来不是这样吗[难过],2026-03-26 09:36:39,0,0,时不时更新，偶尔整点黄油面包,黑龙江,是,https://i2.hdslb.com/bfs/face/6beff229c091953c6ce906bbe8d5fcc7e7634bef.jpg,0.05356375873088837,0.9464362263679504,人类撰写
225,0,296741254752,586790600,未睹阡陌,6,保密,祖父悖论，但是AI,2026-03-26 10:32:35,0,0,这个人很神秘，什么都没有写（･ω･）,北京,是,http://i0.hdslb.com/bfs/face/1e4e803270680ed2b82a5d9f99955a150563c3f6.jpg,0.029079675674438477,0.9709203243255615,人类撰写
226,0,296729260240,369677333,搓火的一生,5,保密,up，可以复活qq2008版本吗[滑稽],2026-03-26 08:25:24,1,6,,广东,否,https://i2.hdslb.com/bfs/face/eb69c8f657ebb10d0ec3e701155ccca67ba6287d.jpg,0.04867423325777054,0.9513257741928101,人类撰写
227,296729260240,296729906944,379889714,边亮_网络安全,6,男,应该可以,2026-03-26 08:34:02,0,1,"登上CCTV1的白帽黑客
商务合作：maguabd",北京,是,https://i2.hdslb.com/bfs/face/bcad26919b781a2eafb4e6cd914d5eafdae6d0a5.jpg,0.036004699766635895,0.9639952778816223,人类撰写
228,0,296738456208,355632810,Endragon1,6,男,这个解析很难吗？,2026-03-26 10:04:56,0,0,,辽宁,否,http://i0.hdslb.com/bfs/face/d598b4376286aa580c788931565519a9cb341fc5.jpg,0.11796554923057556,0.882034420967102,人类撰写
229,0,294228289777,3690981452941656,爆款实测社,3,男,看完这个视频，我对 up 主特别敬佩，能做出这么优质的内容，背后肯定付出了很多努力。?,2026-03-26 11:00:26,0,0,用镜头记录真实体验，让你买得更放心。,四川,否,https://i0.hdslb.com/bfs/face/6858bda4694a8005a53eb9b67f4eea4d074564ed.jpg,0.8663492798805237,0.13365070521831512,AI生成
230,0,296736030880,7639037,PiPi要有理想呀,6,保密,以前那会儿，qq号都是去一次网吧，现注册申请一个，都没记过这些,2026-03-26 09:38:22,0,1,毫无个性,四川,是,https://i2.hdslb.com/bfs/face/4bd0bba578d84eb1408cd06a394dd17b32af2f56.jpg,0.03744591400027275,0.9625540971755981,人类撰写
231,0,296737648704,75127,林程程2009,6,女,已三连,2026-03-26 09:55:12,0,0,,广东,否,https://i1.hdslb.com/bfs/face/7ecf914bf7e45589187abc734d55cc355f423ddf.jpg,0.09216083586215973,0.9078391194343567,人类撰写
232,0,296734747680,1219488529,衰气的船只,5,男,理论上把服务端做完整，然后再开个端口整个域名，就可以完整复活了[doge_金箍],2026-03-26 09:24:52,1,1,"在下八年级，一起无限进步！
希望可以给你带来越来越好的节目！
我有个梦想：拿到1000粉
qq：2532702182
",辽宁,是,https://i1.hdslb.com/bfs/face/be1f82e128b40d6d782dd71e746334b6565365ee.jpg,0.019744178280234337,0.9802558422088623,人类撰写
233,296734747680,296736231632,379889714,边亮_网络安全,6,男,多打磨几轮应该是可以,2026-03-26 09:41:17,0,1,"登上CCTV1的白帽黑客
商务合作：maguabd",北京,是,https://i2.hdslb.com/bfs/face/bcad26919b781a2eafb4e6cd914d5eafdae6d0a5.jpg,0.03421064838767052,0.9657893776893616,人类撰写
234,0,294220366369,381475172,子维斯,5,男,记得还有TICQ是Tom.Com的，还注册过。,2026-03-26 09:34:42,0,0,,广东,否,https://i2.hdslb.com/bfs/face/f55950cdc27d3dfbd6a706b088f6b9a956d6cbd2.jpg,0.020030468702316284,0.9799695611000061,人类撰写
235,0,294220710001,2574850,亚历克斯宝宝,6,保密,你充QB吗,2026-03-26 09:39:14,0,0,"世界唯一清醒人
独立思考者
共享大脑者
孝子教育家
纸上火星登录者
高知高收入车企利益代言人
沐猴而冠者
萝莉岛未被邀请者",上海,否,https://i1.hdslb.com/bfs/face/d877f9dc4a09d9f63a7f4fb6104dfeda1b0917a8.jpg,0.07092458754777908,0.9290754199028015,人类撰写
236,0,294192659329,3546887223249668,那个谁1596,2,保密,我当年的号都忘了[笑哭],2026-03-26 03:33:43,1,3,,广西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.06834836304187775,0.9316516518592834,人类撰写
237,294192659329,294192602433,17410672,明希豪森,6,保密,[笑哭]当年都是用一次申请一个号，都没想过一个号一直用,2026-03-26 03:34:22,0,6,跟傻x争论一分钟，你就浪费了六十秒的人生,日本,是,https://i1.hdslb.com/bfs/face/560945ec177a097885ba3b5cc739ca5079364799.jpg,0.022586654871702194,0.9774133563041687,人类撰写
238,0,294219543697,19764963,叉鸟_X-Bird,5,保密,ai浪潮下，程序员们开始复古了,2026-03-26 09:24:06,0,1,,广东,否,https://i0.hdslb.com/bfs/face/0bbf681399cedd218ec8e1bdeebea17c18bb1679.jpg,0.5189868807792664,0.48101308941841125,AI生成
239,0,294197790737,70743896,鹿蓝-元梦之星,6,男,00后对QQ的印象还停留在08年那代，有空复活下那时候的QQ吗[doge],2026-03-26 04:31:20,1,2,"星妹珍藏的宝藏作者、超高产鹿蓝老师！
擅长农场小剧场整活～
⭐元梦之星开服玩家、官方星推官。
⭐元梦之星ID：鹿蓝",安徽,是,https://i2.hdslb.com/bfs/face/ab0193d5266ef06480cb850a643806f9c21aea13.jpg,0.11963705718517303,0.8803629875183105,人类撰写
